Column 1: Wavelength
Column 2: Kaolinite LAKA04

           0.78500,          0.932381
           0.79000,          0.934230
           0.79500,          0.934366
           0.80000,          0.935575
           0.80500,          0.931752
           0.81000,          0.933483
           0.81500,          0.931919
           0.82000,          0.933808
           0.82500,          0.932060
           0.83000,          0.932695
           0.83500,          0.929837
           0.84000,          0.935748
           0.84500,          0.933165
           0.85000,          0.936596
           0.85500,          0.935451
           0.86000,          0.933393
           0.86500,          0.935222
           0.87000,          0.935025
           0.87500,          0.934251
           0.88000,          0.937226
           0.88500,          0.930824
           0.89000,          0.931641
           0.89500,          0.931845
           0.90000,          0.933397
           0.90500,          0.933156
           0.91000,          0.933574
           0.91500,          0.933388
           0.92000,          0.931927
           0.92500,          0.935461
           0.93000,          0.932538
           0.93500,          0.933136
           0.94000,          0.932249
           0.94500,          0.932283
           0.95000,          0.932114
           0.95500,          0.927426
           0.96000,          0.929157
           0.96500,          0.926506
           0.97000,          0.929106
           0.97500,          0.934927
           0.98000,          0.935974
           0.98500,          0.937693
           0.99000,          0.935716
           0.99500,          0.935585
           1.00000,          0.940009
           1.00500,          0.937048
           1.01000,          0.936759
           1.01500,          0.936158
           1.02000,          0.939613
           1.02500,          0.937988
           1.03000,          0.940344
           1.03500,          0.940209
           1.04000,          0.940540
           1.04500,          0.941495
           1.05000,          0.941526
           1.05500,          0.942247
           1.06000,          0.942703
           1.06500,          0.942587
           1.07000,          0.943121
           1.07500,          0.940869
           1.08000,          0.940953
           1.08500,          0.940450
           1.09000,          0.945363
           1.09500,          0.944609
           1.10000,          0.943949
           1.10500,          0.944693
           1.11000,          0.943869
           1.11500,          0.946866
           1.12000,          0.944234
           1.12500,          0.948779
           1.13000,          0.946587
           1.13500,          0.945225
           1.14000,          0.948222
           1.14500,          0.946987
           1.15000,          0.946096
           1.15500,          0.946960
           1.16000,          0.947174
           1.16500,          0.948654
           1.17000,          0.948981
           1.17500,          0.946961
           1.18000,          0.947998
           1.18500,          0.949143
           1.19000,          0.950302
           1.19500,          0.948374
           1.20000,          0.949705
           1.20500,          0.948115
           1.21000,          0.946525
           1.21500,          0.949943
           1.22000,          0.946785
           1.22500,          0.945690
           1.23000,          0.941409
           1.23500,          0.941187
           1.24000,          0.937310
           1.24500,          0.939578
           1.25000,          0.939831
           1.25500,          0.943292
           1.26000,          0.942737
           1.26500,          0.943555
           1.27000,          0.941714
           1.27500,          0.937839
           1.28000,          0.937631
           1.28500,          0.934289
           1.29000,          0.932271
           1.29500,          0.925151
           1.30000,          0.920768
           1.30500,          0.916766
           1.31000,          0.914335
           1.31500,          0.913290
           1.32000,          0.910546
           1.32500,          0.907642
           1.33000,          0.906707
           1.33500,          0.906241
           1.34000,          0.904101
           1.34500,          0.901782
           1.35000,          0.894986
           1.35500,          0.877300
           1.36000,          0.871388
           1.36500,          0.873031
           1.37000,          0.868090
           1.37500,          0.856666
           1.38000,          0.830371
           1.38500,          0.809409
           1.39000,          0.783809
           1.39500,          0.757617
           1.40000,          0.767914
           1.40500,          0.776197
           1.41000,          0.785400
           1.41500,          0.677798
           1.42000,          0.785197
           1.42500,          0.854262
           1.43000,          0.879115
           1.43500,          0.895610
           1.44000,          0.903248
           1.44500,          0.907432
           1.45000,          0.905832
           1.45500,          0.911146
           1.46000,          0.914395
           1.46500,          0.914875
           1.47000,          0.915978
           1.47500,          0.919138
           1.48000,          0.922090
           1.48500,          0.922151
           1.49000,          0.923532
           1.49500,          0.924450
           1.50000,          0.920659
           1.50500,          0.925947
           1.51000,          0.927461
           1.51500,          0.928996
           1.52000,          0.929054
           1.52500,          0.928196
           1.53000,          0.930047
           1.53500,          0.931161
           1.54000,          0.930620
           1.54500,          0.933563
           1.55000,          0.934753
           1.55500,          0.932091
           1.56000,          0.932398
           1.56500,          0.933772
           1.57000,          0.935068
           1.57500,          0.933092
           1.58000,          0.937249
           1.58500,          0.933833
           1.59000,          0.934657
           1.59500,          0.935290
           1.60000,          0.935956
           1.60500,          0.936405
           1.61000,          0.936300
           1.61500,          0.937046
           1.62000,          0.934168
           1.62500,          0.934052
           1.63000,          0.933740
           1.63500,          0.930896
           1.64000,          0.935640
           1.64500,          0.932172
           1.65000,          0.932715
           1.65500,          0.933101
           1.66000,          0.934755
           1.66500,          0.933001
           1.67000,          0.927871
           1.67500,          0.930734
           1.68000,          0.931886
           1.68500,          0.930470
           1.69000,          0.928331
           1.69500,          0.930406
           1.70000,          0.929863
           1.70500,          0.929337
           1.71000,          0.928254
           1.71500,          0.928971
           1.72000,          0.925813
           1.72500,          0.928063
           1.73000,          0.925370
           1.73500,          0.925265
           1.74000,          0.922898
           1.74500,          0.924090
           1.75000,          0.920580
           1.75500,          0.920449
           1.76000,          0.919022
           1.76500,          0.917182
           1.77000,          0.914887
           1.77500,          0.913200
           1.78000,          0.911148
           1.78500,          0.908901
           1.79000,          0.905654
           1.79500,          0.902138
           1.80000,          0.904114
           1.80500,          0.900104
           1.81000,          0.901106
           1.81500,          0.898606
           1.82000,          0.899157
           1.82500,          0.899998
           1.83000,          0.899810
           1.83500,          0.897092
           1.84000,          0.897633
           1.84500,          0.896752
           1.85000,          0.895577
           1.85500,          0.895448
           1.86000,          0.900701
           1.86500,          0.897561
           1.87000,          0.890226
           1.87500,          0.883719
           1.88000,          0.876844
           1.88500,          0.865159
           1.89000,          0.861144
           1.89500,          0.857422
           1.90000,          0.849291
           1.90500,          0.842761
           1.91000,          0.826348
           1.91500,          0.827792
           1.92000,          0.830186
           1.92500,          0.823775
           1.93000,          0.827933
           1.93500,          0.830000
           1.94000,          0.830599
           1.94500,          0.832267
           1.95000,          0.832301
           1.95500,          0.835192
           1.96000,          0.838124
           1.96500,          0.837904
           1.97000,          0.840259
           1.97500,          0.842245
           1.98000,          0.842777
           1.98500,          0.841986
           1.99000,          0.843973
           1.99500,          0.846010
           2.00000,          0.845292
           2.00500,          0.844732
           2.01000,          0.844682
           2.01500,          0.845032
           2.02000,          0.845441
           2.02500,          0.846500
           2.03000,          0.844367
           2.03500,          0.842142
           2.04000,          0.841472
           2.04500,          0.840484
           2.05000,          0.838958
           2.05500,          0.837323
           2.06000,          0.832968
           2.06500,          0.831436
           2.07000,          0.823847
           2.07500,          0.819893
           2.08000,          0.815749
           2.08500,          0.813687
           2.09000,          0.806829
           2.09500,          0.802489
           2.10000,          0.799866
           2.10500,          0.795775
           2.11000,          0.784315
           2.11500,          0.772568
           2.12000,          0.770428
           2.12500,          0.770080
           2.13000,          0.763030
           2.13500,          0.752697
           2.14000,          0.734080
           2.14500,          0.708196
           2.15000,          0.673089
           2.15500,          0.633610
           2.16000,          0.608449
           2.16500,          0.595105
           2.17000,          0.593960
           2.17500,          0.592719
           2.18000,          0.592677
           2.18500,          0.591374
           2.19000,          0.586824
           2.19500,          0.576722
           2.20000,          0.565816
           2.20500,          0.529743
           2.21000,          0.470133
           2.21500,          0.517337
           2.22000,          0.616386
           2.22500,          0.665010
           2.23000,          0.684402
           2.23500,          0.691707
           2.24000,          0.687198
           2.24500,          0.688408
           2.25000,          0.692281
           2.25500,          0.693333
           2.26000,          0.691108
           2.26500,          0.687601
           2.27000,          0.684849
           2.27500,          0.677327
           2.28000,          0.669526
           2.28500,          0.664767
           2.29000,          0.657361
           2.29500,          0.650158
           2.30000,          0.643888
           2.30500,          0.635202
           2.31000,          0.624807
           2.31500,          0.614120
           2.32000,          0.608079
           2.32500,          0.605834
           2.33000,          0.604773
           2.33500,          0.606701
           2.34000,          0.609549
           2.34500,          0.602692
           2.35000,          0.589777
           2.35500,          0.577630
           2.36000,          0.568940
           2.36500,          0.571109
           2.37000,          0.570392
           2.37500,          0.562533
           2.38000,          0.548720
           2.38500,          0.538529
           2.39000,          0.541032
           2.39500,          0.550169
           2.40000,          0.558878
           2.40500,          0.565288
           2.41000,          0.566667
           2.41500,          0.565481
           2.42000,          0.559885
           2.42500,          0.551128
           2.43000,          0.543722
           2.43500,          0.535166
           2.44000,          0.519930
           2.44500,          0.511033
           2.45000,          0.504196
           2.45500,          0.501100
           2.46000,          0.497879
           2.46500,          0.495566
           2.47000,          0.491693
           2.47500,          0.487240
           2.48000,          0.478675
           2.48500,          0.470459
           2.49000,          0.461135
           2.49500,          0.460209
           2.50000,          0.456991
           2.50500,          0.457660
           2.51000,          0.451588
           2.51500,          0.450305
           2.52000,          0.445374
           2.52500,          0.442346
           2.53000,          0.437709
           2.53500,          0.435883
           2.54000,          0.432559
           2.54500,          0.427580
           2.55000,          0.426622
           2.55250,          0.425869
           2.55376,          0.425330
           2.55502,          0.424926
           2.55628,          0.424275
           2.55754,          0.423753
           2.55880,          0.423097
           2.56007,          0.421729
           2.56133,          0.419573
           2.56260,          0.417861
           2.56386,          0.416836
           2.56513,          0.415738
           2.56640,          0.415030
           2.56767,          0.413440
           2.56895,          0.411054
           2.57022,          0.409228
           2.57150,          0.408186
           2.57277,          0.407046
           2.57405,          0.404973
           2.57533,          0.404513
           2.57661,          0.404099
           2.57789,          0.402650
           2.57917,          0.402077
           2.58046,          0.401570
           2.58174,          0.399990
           2.58303,          0.398993
           2.58431,          0.398605
           2.58560,          0.398865
           2.58689,          0.398036
           2.58819,          0.396458
           2.58948,          0.395677
           2.59077,          0.395151
           2.59207,          0.393955
           2.59336,          0.392411
           2.59466,          0.390275
           2.59596,          0.389378
           2.59726,          0.390963
           2.59856,          0.391108
           2.59987,          0.389362
           2.60117,          0.387871
           2.60248,          0.386663
           2.60378,          0.385660
           2.60509,          0.384290
           2.60640,          0.383099
           2.60771,          0.383454
           2.60903,          0.382920
           2.61034,          0.381057
           2.61166,          0.380280
           2.61297,          0.379526
           2.61429,          0.378686
           2.61561,          0.377465
           2.61693,          0.375315
           2.61825,          0.373930
           2.61957,          0.373916
           2.62090,          0.372200
           2.62222,          0.371186
           2.62355,          0.370879
           2.62488,          0.369181
           2.62621,          0.366539
           2.62754,          0.364074
           2.62887,          0.362561
           2.63021,          0.360622
           2.63154,          0.358364
           2.63288,          0.356942
           2.63421,          0.354309
           2.63555,          0.351325
           2.63689,          0.348982
           2.63824,          0.346239
           2.63958,          0.342360
           2.64092,          0.339440
           2.64227,          0.337085
           2.64362,          0.334539
           2.64497,          0.331499
           2.64632,          0.327681
           2.64767,          0.323841
           2.64902,          0.320879
           2.65038,          0.317719
           2.65173,          0.314305
           2.65309,          0.311281
           2.65445,          0.307652
           2.65581,          0.303690
           2.65717,          0.300169
           2.65853,          0.296042
           2.65989,          0.291178
           2.66126,          0.286205
           2.66263,          0.281296
           2.66400,          0.276198
           2.66536,          0.270325
           2.66674,          0.264568
           2.66811,          0.258910
           2.66948,          0.251806
           2.67086,          0.244326
           2.67223,          0.236776
           2.67361,          0.229593
           2.67499,          0.221303
           2.67637,          0.213268
           2.67776,          0.205137
           2.67914,          0.196946
           2.68052,          0.188391
           2.68191,          0.180637
           2.68330,          0.172562
           2.68469,          0.163474
           2.68608,          0.153640
           2.68747,          0.143454
           2.68887,          0.132777
           2.69026,          0.121394
           2.69166,          0.109771
           2.69306,          0.098972
           2.69446,          0.087916
           2.69586,          0.076562
           2.69726,          0.066195
           2.69866,          0.057430
           2.70007,          0.050082
           2.70148,          0.043702
           2.70289,          0.037671
           2.70430,          0.032430
           2.70571,          0.028587
           2.70712,          0.025600
           2.70853,          0.023979
           2.70995,          0.023753
           2.71137,          0.024526
           2.71279,          0.026238
           2.71421,          0.028450
           2.71563,          0.031295
           2.71705,          0.034754
           2.71848,          0.037192
           2.71990,          0.038498
           2.72133,          0.038560
           2.72276,          0.037609
           2.72419,          0.035896
           2.72562,          0.033809
           2.72706,          0.032319
           2.72849,          0.031455
           2.72993,          0.031861
           2.73137,          0.032670
           2.73281,          0.032413
           2.73425,          0.031957
           2.73569,          0.031188
           2.73714,          0.030943
           2.73858,          0.031041
           2.74003,          0.031943
           2.74148,          0.033902
           2.74293,          0.036216
           2.74438,          0.038623
           2.74583,          0.041719
           2.74729,          0.045102
           2.74875,          0.047254
           2.75020,          0.047955
           2.75166,          0.047370
           2.75313,          0.045764
           2.75459,          0.043208
           2.75605,          0.038618
           2.75752,          0.032046
           2.75899,          0.025579
           2.76046,          0.021633
           2.76193,          0.021619
           2.76340,          0.026094
           2.76487,          0.035376
           2.76635,          0.047412
           2.76782,          0.059144
           2.76930,          0.070327
           2.77078,          0.080021
           2.77226,          0.088692
           2.77375,          0.095911
           2.77523,          0.100582
           2.77672,          0.103164
           2.77821,          0.103978
           2.77970,          0.105018
           2.78119,          0.108763
           2.78268,          0.114342
           2.78418,          0.120337
           2.78567,          0.125744
           2.78717,          0.130302
           2.78867,          0.134669
           2.79017,          0.138576
           2.79167,          0.141468
           2.79318,          0.144388
           2.79468,          0.147729
           2.79619,          0.150993
           2.79770,          0.154081
           2.79921,          0.156947
           2.80072,          0.159195
           2.80224,          0.161675
           2.80375,          0.164293
           2.80527,          0.166873
           2.80679,          0.168868
           2.80831,          0.170787
           2.80983,          0.172853
           2.81135,          0.174707
           2.81288,          0.176121
           2.81441,          0.177500
           2.81593,          0.179004
           2.81746,          0.180581
           2.81900,          0.181909
           2.82053,          0.183260
           2.82207,          0.184514
           2.82360,          0.185883
           2.82514,          0.187205
           2.82668,          0.188487
           2.82822,          0.189710
           2.82977,          0.190988
           2.83131,          0.192304
           2.83286,          0.193575
           2.83441,          0.194864
           2.83596,          0.196037
           2.83751,          0.197023
           2.83907,          0.198333
           2.84062,          0.199442
           2.84218,          0.200447
           2.84374,          0.201675
           2.84530,          0.202701
           2.84686,          0.203564
           2.84843,          0.204521
           2.84999,          0.205252
           2.85156,          0.206179
           2.85313,          0.207219
           2.85470,          0.208473
           2.85627,          0.209503
           2.85785,          0.210618
           2.85942,          0.211851
           2.86100,          0.213070
           2.86258,          0.214098
           2.86416,          0.215097
           2.86575,          0.215925
           2.86733,          0.217122
           2.86892,          0.218421
           2.87051,          0.219570
           2.87210,          0.220730
           2.87369,          0.222038
           2.87528,          0.222710
           2.87688,          0.223664
           2.87848,          0.224518
           2.88007,          0.225154
           2.88168,          0.225827
           2.88328,          0.226702
           2.88488,          0.227527
           2.88649,          0.228377
           2.88810,          0.228909
           2.88971,          0.229688
           2.89132,          0.230213
           2.89293,          0.230891
           2.89455,          0.231679
           2.89616,          0.232478
           2.89778,          0.233089
           2.89940,          0.233550
           2.90103,          0.233578
           2.90265,          0.232946
           2.90428,          0.231954
           2.90591,          0.230230
           2.90754,          0.227426
           2.90917,          0.223696
           2.91080,          0.219983
           2.91244,          0.217642
           2.91407,          0.216959
           2.91571,          0.218299
           2.91735,          0.222108
           2.91899,          0.227748
           2.92064,          0.233770
           2.92229,          0.239218
           2.92393,          0.244405
           2.92558,          0.249160
           2.92724,          0.253084
           2.92889,          0.256299
           2.93055,          0.258806
           2.93220,          0.261266
           2.93386,          0.263856
           2.93552,          0.265959
           2.93719,          0.267732
           2.93885,          0.269109
           2.94052,          0.270916
           2.94219,          0.272645
           2.94386,          0.273896
           2.94553,          0.274823
           2.94721,          0.275957
           2.94888,          0.277329
           2.95056,          0.278288
           2.95224,          0.279586
           2.95392,          0.280945
           2.95561,          0.281909
           2.95729,          0.282979
           2.95898,          0.284216
           2.96067,          0.285046
           2.96236,          0.285881
           2.96406,          0.286900
           2.96575,          0.287939
           2.96745,          0.288823
           2.96915,          0.289510
           2.97085,          0.290154
           2.97255,          0.291004
           2.97426,          0.292200
           2.97597,          0.293237
           2.97768,          0.293828
           2.97939,          0.294596
           2.98110,          0.295491
           2.98282,          0.296175
           2.98453,          0.297085
           2.98625,          0.297994
           2.98797,          0.299042
           2.98970,          0.300311
           2.99142,          0.301533
           2.99315,          0.302762
           2.99488,          0.303854
           2.99661,          0.304892
           2.99834,          0.306200
           3.00008,          0.307558
           3.00182,          0.308618
           3.00355,          0.310005
           3.00530,          0.311347
           3.00704,          0.312584
           3.00878,          0.313363
           3.01053,          0.314382
           3.01228,          0.315457
           3.01403,          0.316458
           3.01579,          0.317289
           3.01754,          0.318239
           3.01930,          0.319375
           3.02106,          0.320433
           3.02282,          0.321263
           3.02458,          0.322160
           3.02635,          0.323059
           3.02812,          0.324026
           3.02989,          0.325195
           3.03166,          0.326101
           3.03343,          0.326514
           3.03521,          0.327539
           3.03699,          0.328733
           3.03877,          0.329622
           3.04055,          0.330228
           3.04233,          0.331182
           3.04412,          0.332109
           3.04591,          0.332988
           3.04770,          0.333858
           3.04949,          0.335046
           3.05129,          0.335775
           3.05308,          0.336513
           3.05488,          0.337645
           3.05668,          0.338634
           3.05849,          0.339498
           3.06029,          0.340329
           3.06210,          0.341123
           3.06391,          0.341748
           3.06572,          0.342536
           3.06754,          0.343498
           3.06935,          0.344594
           3.07117,          0.345196
           3.07299,          0.345861
           3.07481,          0.346773
           3.07664,          0.347653
           3.07847,          0.348714
           3.08029,          0.349488
           3.08213,          0.349996
           3.08396,          0.350572
           3.08579,          0.351447
           3.08763,          0.352084
           3.08947,          0.352969
           3.09131,          0.353824
           3.09316,          0.354428
           3.09501,          0.355093
           3.09685,          0.355772
           3.09871,          0.356340
           3.10056,          0.357004
           3.10241,          0.357719
           3.10427,          0.358653
           3.10613,          0.359540
           3.10799,          0.360389
           3.10986,          0.361334
           3.11173,          0.362212
           3.11359,          0.362848
           3.11547,          0.363719
           3.11734,          0.364462
           3.11921,          0.365154
           3.12109,          0.366078
           3.12297,          0.366921
           3.12486,          0.367598
           3.12674,          0.368210
           3.12863,          0.368932
           3.13052,          0.369964
           3.13241,          0.371106
           3.13430,          0.371908
           3.13620,          0.372242
           3.13810,          0.372885
           3.14000,          0.373846
           3.14190,          0.374898
           3.14381,          0.375557
           3.14571,          0.376281
           3.14762,          0.377165
           3.14954,          0.377970
           3.15145,          0.378613
           3.15337,          0.379337
           3.15529,          0.380291
           3.15721,          0.381064
           3.15913,          0.381521
           3.16106,          0.382075
           3.16299,          0.382899
           3.16492,          0.383457
           3.16685,          0.384120
           3.16879,          0.384764
           3.17072,          0.385205
           3.17267,          0.385711
           3.17461,          0.386485
           3.17655,          0.387195
           3.17850,          0.387683
           3.18045,          0.388476
           3.18240,          0.389021
           3.18436,          0.389584
           3.18632,          0.390411
           3.18827,          0.391222
           3.19024,          0.391879
           3.19220,          0.392576
           3.19417,          0.393209
           3.19614,          0.394128
           3.19811,          0.394768
           3.20008,          0.395338
           3.20206,          0.396157
           3.20404,          0.396928
           3.20602,          0.397519
           3.20800,          0.398349
           3.20999,          0.399275
           3.21198,          0.399898
           3.21397,          0.400596
           3.21596,          0.401519
           3.21796,          0.402369
           3.21996,          0.403200
           3.22196,          0.403838
           3.22396,          0.404741
           3.22597,          0.405737
           3.22798,          0.406265
           3.22999,          0.406928
           3.23200,          0.407947
           3.23402,          0.408588
           3.23604,          0.408982
           3.23806,          0.409804
           3.24008,          0.410763
           3.24211,          0.411559
           3.24414,          0.412294
           3.24617,          0.413064
           3.24820,          0.413680
           3.25024,          0.414142
           3.25228,          0.414604
           3.25432,          0.415131
           3.25637,          0.415628
           3.25841,          0.416353
           3.26046,          0.417211
           3.26251,          0.418211
           3.26457,          0.418983
           3.26663,          0.419526
           3.26869,          0.420186
           3.27075,          0.420698
           3.27281,          0.421330
           3.27488,          0.422117
           3.27695,          0.422872
           3.27902,          0.423483
           3.28110,          0.424295
           3.28318,          0.425171
           3.28526,          0.425746
           3.28734,          0.426270
           3.28943,          0.427088
           3.29151,          0.428116
           3.29361,          0.429031
           3.29570,          0.429671
           3.29780,          0.430257
           3.29990,          0.431144
           3.30200,          0.431939
           3.30410,          0.432702
           3.30621,          0.433344
           3.30832,          0.434064
           3.31043,          0.434713
           3.31255,          0.435317
           3.31466,          0.435931
           3.31679,          0.436695
           3.31891,          0.437474
           3.32103,          0.437926
           3.32316,          0.438633
           3.32529,          0.439388
           3.32743,          0.440101
           3.32957,          0.440914
           3.33171,          0.441713
           3.33385,          0.442366
           3.33599,          0.442940
           3.33814,          0.443480
           3.34029,          0.444027
           3.34245,          0.444957
           3.34460,          0.445558
           3.34676,          0.445988
           3.34892,          0.446658
           3.35109,          0.447397
           3.35326,          0.447825
           3.35543,          0.448235
           3.35760,          0.448781
           3.35978,          0.449297
           3.36196,          0.449759
           3.36414,          0.449916
           3.36632,          0.449985
           3.36851,          0.450180
           3.37070,          0.450191
           3.37289,          0.450302
           3.37509,          0.450929
           3.37729,          0.451607
           3.37949,          0.452177
           3.38169,          0.452721
           3.38390,          0.453277
           3.38611,          0.453801
           3.38832,          0.454232
           3.39054,          0.454548
           3.39276,          0.454966
           3.39498,          0.455284
           3.39721,          0.455382
           3.39943,          0.455641
           3.40166,          0.455687
           3.40390,          0.455242
           3.40613,          0.454924
           3.40837,          0.455003
           3.41061,          0.454954
           3.41286,          0.455083
           3.41511,          0.455478
           3.41736,          0.456243
           3.41961,          0.457539
           3.42187,          0.458986
           3.42413,          0.460605
           3.42639,          0.462763
           3.42866,          0.464859
           3.43093,          0.466490
           3.43320,          0.467880
           3.43548,          0.469363
           3.43776,          0.470630
           3.44004,          0.471911
           3.44232,          0.473139
           3.44461,          0.474292
           3.44690,          0.475359
           3.44919,          0.476553
           3.45149,          0.477852
           3.45379,          0.478973
           3.45609,          0.479892
           3.45840,          0.480814
           3.46070,          0.481689
           3.46302,          0.482557
           3.46533,          0.483328
           3.46765,          0.484026
           3.46997,          0.484569
           3.47229,          0.485168
           3.47462,          0.485801
           3.47695,          0.486193
           3.47929,          0.486495
           3.48162,          0.487017
           3.48396,          0.487614
           3.48630,          0.488023
           3.48865,          0.488200
           3.49100,          0.488462
           3.49335,          0.488908
           3.49571,          0.488764
           3.49807,          0.488677
           3.50043,          0.489160
           3.50279,          0.489922
           3.50516,          0.491063
           3.50753,          0.492486
           3.50991,          0.493934
           3.51229,          0.495388
           3.51467,          0.496767
           3.51705,          0.497987
           3.51944,          0.498903
           3.52183,          0.499623
           3.52423,          0.500602
           3.52662,          0.501827
           3.52902,          0.503001
           3.53143,          0.503861
           3.53383,          0.504800
           3.53624,          0.505797
           3.53866,          0.506619
           3.54108,          0.507234
           3.54350,          0.507941
           3.54592,          0.508599
           3.54835,          0.509224
           3.55078,          0.509676
           3.55321,          0.509926
           3.55565,          0.510219
           3.55809,          0.510425
           3.56053,          0.510758
           3.56298,          0.511307
           3.56543,          0.511742
           3.56788,          0.512258
           3.57034,          0.512783
           3.57280,          0.513297
           3.57527,          0.513975
           3.57773,          0.514692
           3.58020,          0.515258
           3.58268,          0.515888
           3.58516,          0.516411
           3.58764,          0.517044
           3.59012,          0.517690
           3.59261,          0.518200
           3.59510,          0.518776
           3.59760,          0.519588
           3.60009,          0.520249
           3.60260,          0.520951
           3.60510,          0.521690
           3.60761,          0.522323
           3.61012,          0.522840
           3.61264,          0.523353
           3.61516,          0.524058
           3.61768,          0.524861
           3.62021,          0.525478
           3.62274,          0.526267
           3.62527,          0.526975
           3.62781,          0.527702
           3.63035,          0.528330
           3.63289,          0.528764
           3.63544,          0.529216
           3.63799,          0.529853
           3.64054,          0.530333
           3.64310,          0.530601
           3.64566,          0.530940
           3.64823,          0.531475
           3.65080,          0.531676
           3.65337,          0.531712
           3.65595,          0.531701
           3.65853,          0.531621
           3.66111,          0.531229
           3.66370,          0.530779
           3.66629,          0.530579
           3.66889,          0.529782
           3.67148,          0.528629
           3.67409,          0.527663
           3.67669,          0.526117
           3.67930,          0.524181
           3.68191,          0.521839
           3.68453,          0.519116
           3.68715,          0.516312
           3.68978,          0.513690
           3.69240,          0.511904
           3.69504,          0.511116
           3.69767,          0.511414
           3.70031,          0.513061
           3.70295,          0.515994
           3.70560,          0.519651
           3.70825,          0.523353
           3.71091,          0.527124
           3.71356,          0.530812
           3.71623,          0.534163
           3.71889,          0.537170
           3.72156,          0.539893
           3.72423,          0.542191
           3.72691,          0.544047
           3.72959,          0.545387
           3.73228,          0.546780
           3.73497,          0.548015
           3.73766,          0.548581
           3.74036,          0.548303
           3.74306,          0.548158
           3.74576,          0.549723
           3.74847,          0.553036
           3.75118,          0.555753
           3.75390,          0.557498
           3.75662,          0.559137
           3.75934,          0.560364
           3.76207,          0.561436
           3.76480,          0.562341
           3.76754,          0.563149
           3.77028,          0.564097
           3.77302,          0.564898
           3.77577,          0.565824
           3.77852,          0.566726
           3.78128,          0.567618
           3.78404,          0.568354
           3.78680,          0.568991
           3.78957,          0.569532
           3.79234,          0.570154
           3.79512,          0.570819
           3.79790,          0.571411
           3.80069,          0.572185
           3.80347,          0.572789
           3.80627,          0.573310
           3.80906,          0.574053
           3.81186,          0.574750
           3.81467,          0.575334
           3.81748,          0.575810
           3.82029,          0.576460
           3.82311,          0.577057
           3.82593,          0.577608
           3.82876,          0.578168
           3.83159,          0.578654
           3.83442,          0.579191
           3.83726,          0.579634
           3.84010,          0.580042
           3.84295,          0.580594
           3.84580,          0.580977
           3.84865,          0.581419
           3.85151,          0.582046
           3.85438,          0.582504
           3.85724,          0.582756
           3.86012,          0.583015
           3.86299,          0.583450
           3.86587,          0.583888
           3.86876,          0.584235
           3.87165,          0.584610
           3.87454,          0.584928
           3.87744,          0.585256
           3.88034,          0.585610
           3.88325,          0.585825
           3.88616,          0.586037
           3.88907,          0.586436
           3.89199,          0.586561
           3.89492,          0.586697
           3.89785,          0.587114
           3.90078,          0.587315
           3.90372,          0.587360
           3.90666,          0.587457
           3.90960,          0.587544
           3.91255,          0.587635
           3.91551,          0.587748
           3.91847,          0.587936
           3.92143,          0.587860
           3.92440,          0.587867
